seqn,weekday,avg_daily
33969,6,250.31788079470198
33969,7,275.59957627118644
33971,1,136.86676016830293
33971,2,149.10743801652893
33971,3,168.1056603773585
33971,4,144.54114713216958
33971,5,197.5904392764858
33971,6,206.8782816229117
33971,7,220.71071800208117
33972,1,148.21526908635795
33972,2,114.46376811594203
33972,3,132.67746113989637
33972,4,137.30094043887146
33972,5,206.36743215031316
33972,6,247.2128514056225
33972,7,84.89100126742713
33974,1,141.8920134983127
33974,2,475.3264907135875
33974,3,476.92411642411645
33974,4,453.0680412371134
33974,5,467.8343495934959
33974,6,457.6850715746421
33974,7,354.6016511867905
33975,1,154.018018018018
33975,2,158.55058043117745
33975,3,183.45838837516513
33975,4,330.384916748286
33975,5,268.4043010752688
33975,6,163.78082191780823
33975,7,78
33976,2,541.141095890411
33976,3,450.731196054254
33976,4,249.90977443609023
33976,5,372.64918851435704
33977,4,143.07142857142858
33978,1,399.8929133858268
33978,2,423.4120267260579
33978,3,714.2832487309645
33978,4,439.87063267233236
33978,5,464.8956158663883
33978,6,661.8541862652869
33978,7,577.0134983127109
33981,1,124.51420029895367
33981,2,181.50618811881188
33981,3,160.1623188405797
33981,4,161.6443661971831
33981,5,138.97930142302718
33981,6,139.35977859778598
33982,1,60.39177852348993
33982,2,91.31005110732538
33982,3,882.6827956989247
33982,4,947.0268924302788
33982,5,702.9702602230483
33982,6,912.5078206465067
33982,7,1101.3286991062562
33983,1,32.02634730538922
33983,5,6.0813953488372094
33983,6,460.5
33983,7,104.83673469387755
33985,1,302.5
33985,2,197.32083792723265
33985,3,195.17990654205607
33985,4,207.35451505016724
33985,6,295.536036036036
33985,7,718.1764705882352
33986,1,444.48463356973997
33986,2,307.530303030303
33986,3,266.3225331369661
33986,4,181.23870967741937
33986,5,450.04480955937265
33986,6,328.0647482014389
33986,7,197.4299175500589
33987,1,277.51277683134583
33987,2,346.872591006424
33987,3,252.43692870201096
33987,4,322.06781750924785
33987,5,264.7343137254902
33987,6,335.82048681541585
33987,7,71.98136645962732
33988,1,239.2148377125193
33988,2,481.6925207756233
33988,3,359.0845070422535
33988,4,307.0748987854251
33988,5,184.34133611691024
33988,6,250.16454081632654
33988,7,273.77437325905294
33989,1,1470.2098061573547
33989,2,893.8072407045009
33989,3,406.8798611111111
33989,4,1024.9157088122606
33989,5,571.6654846335697
33989,6,740.458883248731
33989,7,810.2487562189054
33990,1,27.14814814814815
33990,2,37.717003567181926
33990,3,16.0859375
33990,4,23.882954545454545
33990,5,20.482446206115515
33990,6,28.245865490628447
33990,7,45.84049079754601
33992,1,588.4581280788177
33992,2,1233.9372738238842
33992,3,204.43830787309048
33992,4,1019.5699152542373
33992,5,235.10163934426228
33992,6,318.775
33992,7,642.422028353326
33993,1,479.73540856031127
33993,2,539.994459833795
33993,3,148.6955380577428
33993,4,459.8372615039282
33993,5,777.7333333333333
33993,6,460.44747612551157
33993,7,431.7184782608696
33994,1,127.76840039254171
33994,2,527.9924892703863
33994,3,1853
33994,4,563.0065703022339
33994,5,414.08743169398906
33994,6,218.06005221932114
33994,7,511.2428734321551
33995,1,208.30901856763927
33995,2,252.21069182389937
33995,3,267.4989059080963
33995,4,218.35960591133005
33995,5,294.06825232678386
33995,6,316.72030651341
33995,7,231.18135764944276
33998,1,140.16546762589928
33998,2,71.06427221172022
33998,3,78.77661795407099
33998,4,59.034615384615385
33998,5,203.04255319148936
33998,6,62.85642317380353
33998,7,73.56723716381418
34000,1,145.3387297633873
34000,2,104.06559405940594
34000,3,139.90070921985816
34000,4,179.0264672036824
34000,5,345.1982071713147
34000,6,177.1860744297719
34000,7,114.14431673052363
34001,1,732
34001,2,296.113184079602
34001,3,66.3731343283582
34001,4,53.02857142857143
34001,6,19.356589147286822
34001,7,350.3333333333333
34002,1,110.31869918699186
34002,2,259.6642754662841
34002,3,112.33333333333333
34002,4,582.1970443349753
34002,5,125
34002,6,132.22697368421052
34002,7,116
34003,1,473.8447488584475
34003,2,463.9199549041714
34003,3,345.3872437357631
34003,4,497.13170731707316
34003,5,574.6939704209328
34003,6,316.4828544949027
34003,7,380.6049515608181
34004,1,14.534090909090908
34004,2,20.57894736842105
34004,3,5.131086142322097
34004,4,13.38888888888889
34004,5,183.25
34004,6,152
34005,1,444.8030303030303
34005,2,722.2164948453608
34005,3,655.410358565737
34005,4,688.2460220318237
34005,5,854.4079422382672
34005,6,502.50694444444446
34005,7,823.8088642659279
34006,1,144.0263543191801
34006,2,135.27450980392157
34006,3,215.4950354609929
34006,4,191.99122807017545
34006,5,42.73913043478261
34006,6,253.58693244739757
34006,7,205.01988950276242
34007,1,687.3375
34007,2,1088.8600451467269
34007,5,551.6776155717762
34007,6,2078
34007,7,870.0064516129032
34008,1,345.28
34008,2,314.68101265822787
34008,3,405.21525215252154
34008,4,564.0790598290598
34008,5,663.5220966084275
34008,6,434.49356725146197
34008,7,878.9594405594405
34009,3,519.2518853695324
34009,4,572.5213946117274
34009,5,779.133072407045
34009,6,110.41666666666667
34010,1,133.44333333333333
34010,2,157.69078947368422
34010,3,203.53463587921848
34010,4,424.95287187039764
34010,5,245.10084033613447
34010,6,282.9889705882353
34010,7,199.19117647058823
34011,2,214.41379310344828
34011,3,279.6326276463263
34011,4,1355.3333333333333
34011,5,1969.5
34011,6,242.66323377960865
34011,7,75.37755102040816
34012,1,95.71788079470198
34012,2,116.27490542244641
34012,3,136.59975816203143
34012,4,152.786941580756
34012,5,130.6875
34012,6,142.2829028290283
34012,7,123.7468671679198
34013,2,30.2
34013,4,148.64615384615385
34014,1,1000.016155088853
34014,2,782.6045197740114
34014,3,368.15833333333336
34014,4,874.796577946768
34014,5,543.9902597402597
34014,6,875.2931034482758
34014,7,463.6675531914894
34015,2,186.53203883495146
34015,4,104.37931034482759
34015,5,125.1951219512195
34015,6,189.35833333333332
34016,5,354.42857142857144
34016,6,1151
34017,4,354.86306532663315
34017,5,316.45454545454544
34020,1,1287.9194831013917
34020,2,1375.6685520361991
34020,3,1107.389544688027
34020,4,742.004189944134
34020,5,1136.8347826086956
34020,6,988.8537735849056
34020,7,1543.15606242497
34021,1,135.02288984263234
34021,2,247.6578947368421
34021,3,240.6081871345029
34021,4,153.98062593144562
34021,5,163.79310344827587
34021,6,181.40874811463047
34021,7,202.56146788990824
34022,1,252.50625
34022,2,329.69209039548025
34022,3,740.8765432098766
34022,4,898.0238095238095
34022,5,619
34022,6,645.1874084919473
34022,7,26.192592592592593
34023,1,452.95886889460155
34023,2,525.7767253044655
34023,3,667.5838068181819
34023,4,583.1352583586627
34023,5,545.8712737127371
34023,6,135.59318996415772
34023,7,410.5389016018307
34026,1,154.8370720188902
34026,2,246.27699530516432
34026,3,622.8254132231405
34026,4,336.5917525773196
34026,5,287.4581373471308
34026,6,336.01698301698303
34026,7,367.32512315270935
34027,1,252.03951890034364
34027,2,442.97441364605544
34027,3,447.20292504570386
34027,4,285.20129171151774
34027,5,295.10862262038074
34027,6,237.44962686567163
34027,7,114.38095238095238
34028,1,957.1573033707865
34028,2,371.2351351351351
34028,3,286.16512702078523
34028,4,349.679754601227
34028,5,544.0503524672708
34028,6,504.998678996037
34028,7,212.93607305936072
34029,1,138.19747899159663
34029,2,159.90236051502146
34029,3,124.25348837209302
34029,4,259.5858250276855
34029,5,255.59541984732823
34029,6,259.1852248394004
34029,7,158.5480464625132
34030,1,430.5968660968661
34030,2,277.36041666666665
34030,3,347.2386363636364
34030,4,549.2860169491526
34030,5,320.7311627906977
34030,6,351.2148403796376
34030,7,292.91899852724595
34031,1,183.70081490104772
34031,2,107.75914994096813
34031,3,161.0384167636787
34031,4,41.08510638297872
34031,5,152.2741573033708
34031,6,211.86219512195123
34031,7,236.62887828162292
34032,1,187.81891025641025
34032,2,162
34032,3,306.16251830161053
34032,4,322.86079545454544
34032,5,223.94820717131475
34032,6,172.5933147632312
34032,7,184.94642857142858
34035,1,569.6695331695332
34035,2,777.4166666666666
34035,3,746.1451990632319
34035,4,581.4933655006031
34035,5,585.2850241545893
34035,6,649.5590863952334
34035,7,372.51374570446734
34036,1,62.86470588235294
34036,2,54.03225806451613
34036,3,80.92916666666666
34036,4,97.73508771929825
34036,6,221.44404332129963
34036,7,60.52064220183486
34037,1,399.25
34037,2,499.21585482330465
34037,3,325.91821946169773
34037,4,271.48511904761904
34037,5,333.3174767321613
34037,6,446.52958015267177
34037,7,2481
34038,1,720.5345838218054
34038,2,321.0784557907846
34038,3,394.2820773930754
34038,4,214.82296650717703
34038,5,347.2082551594747
34038,6,535.84375
34038,7,384.56263736263736
34040,1,46.38876404494382
34040,2,50.04430379746835
34040,3,47.21870882740448
34040,4,51.88436123348018
34040,5,108.12158808933002
34040,6,99.3391304347826
34040,7,37.338672768878716
34041,2,349.6675567423231
34041,3,294.6618181818182
34041,4,238.23926380368098
34041,5,392.31433823529414
34041,6,602.7439759036145
34041,7,12.71264367816092
34042,1,283.3
34042,2,259.3689217758985
34042,3,505.50059594755663
34042,4,537
34042,5,786
34042,6,257.2556894243641
34042,7,127.44782034346103
34043,1,104.45
34043,2,226.18328298086607
34043,3,67.08997955010224
34043,4,118.28317757009346
34043,5,120.48235294117647
34043,6,109.89304812834224
34043,7,84.25782414307004
34044,1,642.4083333333333
34044,2,330.2701388888889
34044,3,154.40905349794238
34044,4,451.62871794871796
34044,5,400.6307053941909
34044,6,384.7933823529412
34044,7,542.4849354375897
34046,1,785.4188679245283
34046,2,463.910478128179
34046,3,716.8473282442748
34046,4,700.1395939086294
34046,5,710.8574126534467
34046,6,640.4752223634054
34046,7,821.5895249695493
34047,1,929.6582491582492
34047,2,277.728
34047,3,286.8202502844141
34047,4,171.68039215686275
34047,5,163.36562272396213
34047,6,422.7843137254902
34047,7,34.064599483204134
34050,1,313.6516393442623
34050,2,464.4919168591224
34050,3,387.5286458333333
34050,4,235.9705304518664
34050,5,361.21234939759034
34050,6,324.25320512820514
34050,7,275.1190727081138
34051,1,327.970297029703
34051,2,444.6707317073171
34051,3,286.4837310195228
34051,4,176.3639112903226
34051,5,187.26126126126127
34051,6,184.73339658444021
34051,7,261.03898635477583
34052,1,417.2583497053045
34052,2,185.7058823529412
34052,3,381.81470588235294
34052,4,500.74126984126985
34052,7,1132.80223880597
34054,1,159.40105078809106
34054,2,230.92944785276075
34054,3,376.07650273224044
34054,4,333.9410377358491
34054,5,194.34640522875816
34054,6,274.9516358463727
34054,7,215.19444444444446
34056,1,243.51470588235293
34056,2,688.5
34056,3,1571.5
34056,5,409
34056,6,1646
34056,7,1270.5
34057,1,543.9353507565337
34057,2,541.0730858468678
34057,3,319.441475826972
34057,4,570.8458823529412
34057,5,444.7567567567568
34057,6,463.2587006960557
34057,7,443.7325819672131
34058,1,36.97847222222222
34058,2,92.61666666666666
34058,3,126.54027777777777
34058,4,169.33610900832701
34058,5,75.67013888888889
34058,6,78.1671686746988
34058,7,91.22777777777777
34059,1,199.1852899575672
34059,2,408.2959427207637
34059,3,303.74074074074076
34059,4,375.6499416569428
34059,5,342.4334470989761
34059,6,284.14945054945053
34059,7,377.61931187569365
34060,1,170.8904214559387
34060,2,180.92407407407407
34060,3,116.41722846441948
34060,4,114.0984222389181
34060,5,175.73333333333332
34060,6,105.23472222222222
34060,7,131.55819125277984
34061,1,473.37158469945354
34061,2,518.68
34061,3,198.25142857142856
34061,4,168.86274509803923
34061,5,325.1413474240423
34061,6,141.8725761772853
34061,7,482.6849315068493
34062,1,127.92073832790444
34062,2,168.31403762662808
34062,3,160.42793462109955
34062,4,149.26355611601514
34062,5,123.05082592121983
34062,6,225.72788353863382
34062,7,181.01113585746103
34063,2,372.0101382488479
34063,5,1039
34063,6,38.37777777777778
34063,7,1880.3333333333333
34064,1,74.75844421699078
34064,2,80.46484375
34064,3,75.22926829268293
34064,4,82.51097178683385
34064,5,90.59445585215606
34064,6,141.7179980750722
34064,7,174.19978046103182
34066,1,653.325644504749
34066,2,590.3969072164948
34066,3,619.1430205949657
34066,4,475.648
34066,5,660.66703539823
34066,6,651.6789587852495
34066,7,421.01664816870147
34067,1,509.2367688022284
34067,2,950.8012738853503
34067,3,476.9143222506394
34067,4,516.9253539253539
34067,5,820.8158940397351
34067,6,818.4274406332454
34067,7,796
34068,1,163.12868217054265
34068,2,208
34068,3,2070.7
34068,4,113.59426847662142
34068,5,178.74948665297742
34068,6,142.51782363977486
34068,7,175.3973063973064
34069,1,163.45471014492753
34069,2,175.7184368737475
34069,3,221.57698541329012
34069,4,225.04533333333333
34069,5,145.80322580645162
34069,6,168.03421461897355
34069,7,208.93708609271522
34070,1,414.6145833333333
34070,2,412.063670411985
34070,3,722.9892857142858
34070,4,299.13988095238096
34070,5,1097.338028169014
34070,6,491.3205128205128
34070,7,67.61538461538461
34071,1,427.3492268041237
34071,2,644.1505958829903
34071,3,501.3405336721728
34071,4,636.4081871345029
34071,5,490.1202113606341
34071,6,544.2782719186786
34071,7,484.29689174705254
34073,1,507.77279521674143
34073,2,163.81666666666666
34073,3,243.0320610687023
34073,4,198.45385450597178
34073,5,304.476404494382
34073,6,216.44250513347023
34073,7,291.668071654373
34074,4,230.66913946587536
34074,5,160.4891304347826
34074,6,199.35443037974684
34074,7,206.9454365079365
34078,1,170.70444763271163
34078,2,201.33930704898447
34078,3,166.05255474452554
34078,4,174.256
34078,5,199.39895470383274
34078,6,137.42796610169492
34078,7,237.94992412746586
34079,1,124.80094786729858
34079,2,300.48559077809796
34079,3,199.98638426626323
34079,4,284.08870967741933
34079,5,286.8887015177066
34079,6,362.58256880733944
34080,1,208.90491452991452
34080,2,341.4818511796733
34080,3,222.61456102783725
34080,4,386.8533519553073
34080,5,406.65027932960896
34080,6,418.96196319018406
34080,7,265.3312034078807
34082,1,298.87
34082,2,263.23629112662013
34082,3,342.540483701367
34082,4,285.2628571428571
34082,5,371.70221752903905
34082,6,444.53945945945947
34082,7,69.64765784114053
34083,1,234.21266968325793
34083,2,287.6590277777778
34083,3,243.69444444444446
34083,4,179.28377358490567
34083,5,251.43087971274687
34083,6,266.90031152647975
34083,7,250.629203539823
34084,1,92.16180371352785
34084,2,93.66117404737385
34084,3,163.67653758542141
34084,4,80.48371531966224
34084,5,148.7379746835443
34084,6,70.52997858672377
34084,7,161.32537313432834
34085,1,429.8753056234719
34085,2,283.0882882882883
34085,3,460.25879396984925
34085,4,409.47235023041475
34085,5,502.41200545702594
34085,6,292.51173184357543
34085,7,285.42494714587735
34087,1,311.25
34087,2,186.45274212368727
34087,3,161.84026996625423
34087,4,155.5073280721533
34087,5,126.17598533455545
34087,6,205.63784665579118
34087,7,228.43875685557586
34088,1,665.2043551088777
34088,2,2628
34088,3,38.093023255813954
34088,4,454.3328530259366
34088,5,222.5042944785276
34088,6,223.01435406698565
34088,7,884.2892938496583
34090,2,2289
34090,3,291.37361111111113
34090,4,300.46527777777777
34090,5,107.4125
34090,6,124.47361111111111
34090,7,499.9655891553702
34091,1,267.65861027190334
34091,2,210.48230088495575
34091,3,318.3253638253638
34091,4,447.45217391304345
34091,5,389.0934579439252
34091,6,410.95956454121307
34091,7,451.6100217864924
34092,1,196.03492063492064
34092,2,348.72655478775914
34092,3,434.32150101419876
34092,4,383.6320939334638
34092,5,372.5224242424242
34092,6,398.63229571984436
34092,7,284.41284403669727
34093,1,106.16470588235295
34093,2,154.40046565774156
34093,3,154.05436573311368
34093,4,226.89774436090227
34093,5,751.4615384615385
34093,6,205.1003671970624
34093,7,146.09818181818181
34094,1,4035.5833333333335
34094,2,797.7426597582038
34094,3,560.9762658227849
34094,4,322.2162162162162
34094,5,29.58823529411765
34094,6,42.2
34094,7,930.8594594594595
34095,1,193
34095,2,387.0457746478873
34095,3,63.40425531914894
34095,4,614.2317518248175
34095,5,599.5469613259669
34095,6,595.6353383458646
34095,7,450.3666666666667
34096,1,137.41404358353512
34096,2,96.5065963060686
34096,3,206.85176184690158
34096,4,161.87918486171762
34096,5,152.88194444444446
34096,6,158.39424280350437
34096,7,108.40233236151603
34097,1,725.9359165424739
34097,2,689.9172714078375
34097,3,443.3762711864407
34097,4,268.7608695652174
34097,5,2.9310344827586206
34097,6,247.88732394366198
34097,7,1143.5
34098,1,393
34098,2,811.2007299270073
34098,3,808.9316338354577
34098,4,381.2023575638507
34098,5,700.1103448275862
34098,6,517.8133187772926
34098,7,1136.447820343461
34099,4,46.016666666666666
34099,5,287.85714285714283
34099,6,15.13888888888889
34100,1,328.45652173913044
34100,2,285.18901453957994
34100,3,405.1651234567901
34100,4,548.8535825545172
34100,5,361.54131534569984
34100,6,298.283185840708
34100,7,373.71314741035854
34101,1,337.34422880490297
